,,Job,Marital,Education,Default,HHInsurance,CarLoan,Communication,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,AgeBin,BalanceBin,CallLength,CallLengthBin,CallStartHour,LastContactDate,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum
train,255,5,0,3,0,1,0,1,23,1,0,0,0,1620,1583,1,0,139,0,3,54,3,2,11,3
train,256,8,2,2,0,1,0,0,7,1,0,0,0,117,83,1,0,147,0,0,89,6,4,17,0
train,257,2,1,1,0,1,0,0,22,1,0,0,0,141,108,1,0,149,0,0,103,0,4,20,3
train,258,2,1,2,0,0,1,1,15,10,0,0,0,2399,2457,1,0,889,1,4,154,5,6,27,2
train,259,2,2,3,0,0,0,1,13,1,0,0,0,2849,2803,1,0,161,0,5,230,4,9,40,2
train,260,2,1,1,0,0,0,0,18,1,0,0,0,131,94,1,0,131,0,0,128,6,5,23,2
train,261,10,1,2,0,0,1,1,22,0,0,0,0,443,451,1,0,365,0,0,161,5,6,28,3
train,262,2,1,2,1,0,1,1,23,0,0,0,0,4292,4307,1,0,628,0,8,162,6,6,28,3
train,263,1,1,2,0,1,1,1,9,0,0,0,0,3494,3565,1,0,854,1,6,148,6,6,26,1
train,264,3,1,3,0,0,0,1,18,10,0,0,0,355,329,0,0,182,0,0,157,1,6,28,3
train,265,1,1,2,0,1,0,0,1,2,0,0,0,1430,1398,2,0,146,0,2,112,3,5,21,0
train,266,7,1,3,0,1,0,1,14,0,0,0,0,4118,4070,1,0,137,0,7,96,6,4,18,1
train,267,8,1,2,0,0,0,2,29,4,0,0,0,628,587,1,0,72,0,1,168,5,6,29,4
train,268,10,1,2,0,0,0,1,5,0,0,0,0,1123,1164,3,0,709,1,2,19,5,1,4,0
train,269,2,1,1,0,0,0,1,5,1,61,3,3,2522,2524,2,0,548,0,4,174,5,7,30,0
train,270,2,1,2,0,1,0,0,1,2,0,0,0,1642,1595,1,0,77,0,3,112,3,5,21,0
train,271,3,1,2,0,1,0,0,1,0,0,0,0,3322,3311,1,0,378,0,6,112,3,5,21,0
train,272,4,1,3,0,0,0,1,18,0,0,0,0,4339,4286,2,0,84,0,8,263,5,10,45,2
train,273,11,0,2,0,0,0,1,9,1,59,2,3,4134,4130,1,0,400,0,7,22,2,1,5,1
train,274,5,2,3,0,0,0,1,18,3,346,2,2,3183,3139,1,0,199,0,6,157,1,6,28,3
train,275,10,1,2,0,0,0,1,19,1,0,0,0,2695,2632,2,0,70,0,5,187,5,7,32,2
train,276,10,1,2,0,1,0,0,15,3,0,0,0,408,511,2,0,891,1,0,97,0,4,19,2
train,277,5,1,3,0,0,0,1,4,0,0,0,0,1096,1056,1,0,161,0,2,173,4,7,30,0
train,278,4,0,1,0,1,0,1,20,0,0,0,0,1969,1911,2,0,94,0,3,159,3,6,28,3
train,279,2,1,2,1,1,0,1,8,0,0,0,0,441,444,1,0,388,0,0,147,5,6,26,1
train,280,2,1,2,0,1,0,1,5,2,0,0,0,1689,1648,0,0,193,0,3,19,5,1,4,0
train,281,5,1,2,1,0,1,1,29,1,0,0,0,4625,4614,1,0,581,0,8,168,5,6,29,4
train,282,7,0,3,0,0,0,0,8,0,0,0,0,895,951,2,0,668,1,1,119,3,5,22,1
train,283,8,1,2,0,1,1,0,7,0,0,0,0,2033,1992,0,0,261,0,4,89,6,4,17,0
train,284,5,2,3,0,0,0,1,11,0,0,0,0,3436,3513,0,0,864,1,6,180,4,7,31,1
train,285,6,0,2,0,0,0,1,14,1,166,10,3,625,605,2,0,182,0,1,231,5,9,40,2
train,286,2,1,2,0,0,0,1,13,1,0,0,0,4619,4586,1,0,210,0,8,182,6,7,31,1
train,287,9,2,3,0,0,0,1,16,2,49,3,1,3719,3696,0,0,280,0,7,211,5,8,36,2
train,288,8,1,2,0,1,0,1,2,1,171,4,1,651,617,1,0,112,0,1,16,2,1,4,0
train,289,3,1,3,0,0,0,1,30,2,0,0,0,3324,3267,1,0,65,0,6,169,6,6,29,4
train,290,2,2,2,0,0,1,1,22,5,0,0,0,1922,2122,0,0,1106,3,3,161,5,6,28,3
train,291,11,1,2,0,0,0,1,19,0,0,0,0,1469,1421,2,0,91,0,2,264,6,10,45,2
train,292,1,1,2,0,0,0,0,13,0,0,0,0,4621,4566,0,0,25,0,8,123,1,5,23,2
train,293,2,1,2,0,1,0,1,19,0,0,0,0,3454,3404,1,0,119,0,6,75,2,3,15,3
train,294,8,1,2,0,0,1,0,19,1,0,0,0,2694,2630,1,0,46,0,5,129,0,5,24,3
train,295,1,2,3,0,1,0,1,27,1,0,0,0,547,516,1,0,71,0,1,166,3,6,29,4
train,296,9,2,2,0,0,0,1,15,0,0,0,0,1664,1627,0,0,209,0,3,125,3,5,23,2
train,297,7,2,3,0,1,0,1,4,0,61,1,3,3014,2977,0,0,144,0,5,115,6,5,21,0
train,298,1,2,3,0,0,0,1,25,0,0,0,0,2297,2221,0,0,63,0,4,106,3,4,20,3
train,299,8,2,2,0,1,0,1,17,0,299,1,1,1561,1606,0,0,781,1,3,98,2,4,19,2
train,300,3,0,3,0,0,1,0,4,0,0,0,0,224,186,1,0,29,0,0,115,6,5,21,0
train,301,5,1,3,0,0,0,1,25,1,0,0,0,3591,3587,1,0,429,0,6,192,4,7,33,3
train,302,5,2,3,0,1,0,1,19,1,59,3,1,2022,1985,0,0,311,0,3,236,3,9,41,3
train,303,5,1,3,0,0,0,1,22,2,0,0,0,2585,2519,1,0,88,0,5,78,5,3,15,3
train,304,5,1,3,0,0,0,1,6,0,0,0,0,667,644,1,0,219,0,1,145,3,6,26,1
train,305,10,2,3,0,0,0,1,20,1,0,0,0,3132,3085,1,0,129,0,6,188,6,7,32,2
train,306,3,1,3,0,1,0,0,5,1,0,0,0,506,513,1,0,340,0,0,87,4,4,17,0
train,307,9,2,2,0,0,0,1,10,0,325,1,3,2274,2226,0,0,228,0,4,179,3,7,31,1
train,308,5,2,3,0,1,0,1,11,3,242,1,1,2717,2667,0,0,142,0,5,93,3,4,18,1
train,309,9,2,2,0,0,0,1,4,2,0,0,0,1909,1877,0,0,321,0,3,64,1,3,13,1
train,310,6,1,2,0,0,0,1,1,0,0,0,0,1102,1072,2,0,272,0,2,15,1,1,4,0
train,311,5,1,3,0,0,0,1,27,0,0,0,0,306,269,0,0,65,0,0,11,3,0,3,3
train,312,9,2,2,0,0,0,2,20,1,0,0,0,3226,3250,0,0,603,0,6,76,3,3,15,3
train,313,5,1,3,0,1,0,1,1,0,0,0,0,3444,3418,1,0,274,0,6,15,1,1,4,0
train,314,10,2,2,0,0,0,1,26,5,0,0,0,3124,3100,0,0,308,0,6,193,5,7,33,3
train,315,1,0,2,0,1,1,2,16,0,0,0,0,4230,4226,1,0,470,0,8,233,0,9,41,3
train,316,8,0,2,0,1,0,1,27,0,192,5,2,2980,3015,2,0,586,0,5,11,3,0,3,3
train,317,2,1,2,0,1,0,2,19,0,146,1,1,4521,4466,1,0,42,0,8,264,6,10,45,2
train,318,5,0,3,0,1,0,1,19,1,0,0,0,2557,2544,2,0,462,0,4,264,6,10,45,2
train,319,10,2,2,0,1,0,1,5,0,126,4,1,4190,4134,1,0,115,0,8,87,4,4,17,0
train,320,8,1,2,0,0,0,1,11,0,59,4,1,3246,3218,0,0,248,0,6,256,5,10,44,1
train,321,2,2,2,0,1,0,0,4,1,0,0,0,4595,4519,0,0,0,0,8,86,3,4,17,0
train,322,7,1,3,0,0,0,1,21,1,0,0,0,642,677,0,0,563,0,1,189,0,7,33,3
train,323,1,0,2,0,1,0,1,19,2,256,1,2,4608,4546,2,0,52,0,8,75,2,3,15,3
train,324,2,1,2,0,1,0,1,18,0,200,7,3,472,484,1,0,382,0,0,30,4,1,6,2
train,325,7,2,2,0,0,0,1,29,2,0,0,0,2540,2457,0,0,75,0,4,168,5,6,29,4
train,326,10,1,2,0,1,0,0,14,0,0,0,0,1041,1014,2,0,231,0,1,96,6,4,18,1
train,327,10,2,3,0,1,0,1,19,0,67,2,1,3159,3103,0,0,160,0,6,264,6,10,45,2
train,328,6,1,1,0,0,0,1,14,0,58,2,2,4061,4027,3,1,252,0,7,48,1,2,10,2
train,329,5,2,2,0,1,0,0,26,2,0,0,0,4515,4456,0,0,0,0,8,107,4,4,20,3
train,330,2,2,2,0,0,0,1,15,2,62,4,3,2224,2178,0,0,260,0,4,183,1,7,32,2
train,331,2,1,2,0,1,0,1,16,1,0,0,0,2713,2691,1,0,241,0,5,74,6,3,14,2
train,332,5,1,2,0,0,0,1,17,5,0,0,0,1992,2043,2,0,874,1,3,185,3,7,32,2
train,333,5,0,3,0,0,0,1,10,2,0,0,0,298,348,1,0,681,1,0,179,3,7,31,1
train,334,2,2,2,0,1,0,0,19,6,0,0,0,1895,1874,0,0,376,0,3,129,0,5,24,3
train,335,5,1,3,0,1,0,1,1,1,307,1,3,2623,2588,2,0,277,0,5,112,3,5,21,0
train,336,9,2,2,0,0,0,1,8,1,0,0,0,2497,2441,0,0,248,0,4,147,5,6,26,1
train,337,10,2,2,0,1,0,1,12,0,0,0,0,1735,1819,0,0,899,1,3,70,2,3,14,2
train,338,1,1,2,0,1,0,1,3,4,0,0,0,3255,3227,1,0,283,0,6,85,2,4,17,0
train,339,2,2,2,0,1,0,1,14,5,0,0,0,1880,1889,1,0,610,0,3,153,4,6,27,2
train,340,8,0,2,0,0,0,0,19,2,0,0,0,2366,2425,1,0,891,1,4,129,0,5,24,3
train,341,2,1,2,0,1,0,0,8,1,0,0,0,3836,3810,0,0,203,0,7,90,0,4,18,1
train,342,10,1,2,0,0,0,1,5,1,0,0,0,3892,3851,2,0,222,0,7,144,2,6,26,1
train,343,10,2,3,0,1,0,1,9,0,0,0,0,1536,1547,0,0,477,0,3,148,6,6,26,1
train,344,8,0,2,0,1,0,0,25,1,0,0,0,4181,4131,0,0,157,0,8,106,3,4,20,3
train,345,10,2,2,0,1,0,1,17,4,0,0,0,3375,3361,0,0,346,0,6,156,0,6,28,3
train,346,10,2,2,0,0,0,1,12,0,96,1,2,3997,3955,1,0,164,0,7,229,3,9,40,2
train,347,10,1,2,0,0,0,1,19,0,0,0,0,3944,3906,1,0,208,0,7,236,3,9,41,3
train,348,5,2,3,0,1,0,1,20,2,0,0,0,2637,2612,1,0,327,0,5,76,3,3,15,3
train,349,8,1,2,0,0,0,1,29,1,0,0,0,3309,3258,1,0,148,0,6,168,5,6,29,4
train,350,10,1,2,0,1,0,1,3,1,0,0,0,4299,4280,0,0,341,0,8,85,2,4,17,0
train,351,2,0,2,0,1,0,1,17,1,0,0,0,1193,1156,1,0,112,0,2,156,0,6,28,3
train,352,7,1,2,0,1,0,1,13,6,0,0,0,2609,2558,0,0,165,0,5,95,5,4,18,1
train,353,6,1,3,0,0,0,1,11,3,0,0,0,3334,3278,2,0,111,0,6,180,4,7,31,1
train,354,10,2,2,0,0,0,1,19,6,0,0,0,2709,2650,0,0,46,0,5,264,6,10,45,2
train,355,2,2,2,0,1,0,0,15,0,0,0,0,3926,3886,1,0,209,0,7,97,0,4,19,2
train,356,2,1,3,0,1,0,0,17,2,0,0,0,2541,2461,1,0,107,0,4,127,5,5,23,2
train,357,2,2,1,0,1,0,0,7,0,0,0,0,1662,1653,1,0,399,0,3,89,6,4,17,0
train,358,5,1,2,0,1,0,1,1,0,31,2,1,3563,3552,0,0,346,0,6,112,3,5,21,0
train,359,1,1,2,0,1,0,2,21,10,0,0,0,1852,1881,1,0,750,1,3,160,4,6,28,3
train,360,2,1,2,0,1,0,0,7,2,0,0,0,1234,1222,1,0,278,0,2,89,6,4,17,0
train,361,9,2,2,0,0,0,1,27,0,0,0,0,2703,2653,0,0,126,0,5,11,3,0,3,3
train,362,2,1,1,0,1,0,1,15,1,0,0,0,1029,980,2,0,100,0,1,73,5,3,14,2
train,363,5,2,3,0,0,0,1,24,3,0,0,0,2257,2203,1,0,208,0,4,105,2,4,20,3
train,364,5,1,1,0,1,0,0,12,3,0,0,0,4401,4376,2,0,222,0,8,94,4,4,18,1
train,365,8,1,2,0,0,0,1,30,31,0,0,0,523,487,1,0,61,0,0,169,6,6,29,4
train,366,2,2,2,0,1,0,1,12,2,0,0,0,421,400,0,0,228,0,0,94,4,4,18,1
train,367,10,2,2,0,1,1,1,3,0,211,1,2,2723,2668,0,0,119,0,5,17,3,1,4,0
train,368,2,0,2,0,0,1,1,3,0,0,0,0,4210,4310,2,0,979,1,8,17,3,1,4,0
train,369,10,0,2,0,0,1,1,9,3,0,0,0,1720,1670,2,0,146,0,3,148,6,6,26,1
train,370,10,2,3,0,0,0,1,24,0,0,0,0,247,212,1,0,86,0,0,105,2,4,20,3
train,371,11,2,2,0,1,0,1,29,0,0,0,0,3079,3044,0,0,252,0,5,84,5,3,16,4
train,372,8,2,2,0,1,0,1,15,0,0,0,0,4475,4473,0,0,405,0,8,260,2,10,45,2
train,373,1,0,2,0,1,0,1,4,0,164,1,1,1366,1340,1,0,227,0,2,18,4,1,4,0
train,374,9,2,2,0,0,0,1,8,1,138,1,1,2193,2218,0,0,701,1,4,21,1,1,5,1
train,375,6,1,2,0,0,0,1,27,0,138,1,3,2091,2063,2,0,386,0,4,82,3,3,16,4
train,376,2,1,2,0,0,0,0,19,11,0,0,0,4606,4540,1,0,17,0,8,129,0,5,24,3
train,377,1,2,2,0,0,0,1,29,1,0,0,0,2684,2640,0,0,221,0,5,13,5,0,3,3
train,378,10,1,3,0,0,0,1,18,3,0,0,0,2930,2888,1,0,136,0,5,186,4,7,32,2
train,379,8,1,2,0,1,0,1,6,1,0,0,0,2444,2392,2,0,196,0,4,175,6,7,30,0
train,380,10,0,2,0,0,0,1,1,1,0,0,0,1269,1234,1,0,118,0,2,15,1,1,4,0
train,381,8,1,2,0,1,0,1,19,0,0,0,0,581,548,1,0,67,0,1,75,2,3,15,3
train,382,6,1,2,0,0,0,1,16,1,0,0,0,3768,3802,2,0,676,1,7,261,3,10,45,2
train,383,10,1,2,0,0,0,1,20,7,0,0,0,3288,3247,1,0,200,0,6,188,6,7,32,2
train,384,10,2,3,0,1,1,1,12,1,0,0,0,2802,2799,0,0,433,0,5,94,4,4,18,1
train,385,1,1,2,0,1,0,0,7,5,0,0,0,1783,1744,2,0,250,0,3,89,6,4,17,0
train,386,4,1,3,0,1,0,1,14,4,135,4,1,3542,3517,1,0,320,0,6,96,6,4,18,1
train,387,2,2,2,0,0,0,0,4,0,0,0,0,1951,1905,1,0,196,0,3,115,6,5,21,0
train,388,8,2,1,0,1,1,1,18,0,0,0,0,2781,2815,0,0,655,1,5,263,5,10,45,2
train,389,8,1,2,0,0,0,1,8,2,0,0,0,4062,4013,1,0,144,0,7,273,4,11,48,1
train,390,2,2,2,0,1,0,1,17,1,0,0,0,4282,4271,0,0,414,0,8,98,2,4,19,2
train,391,1,1,2,0,0,0,1,13,1,73,2,1,3305,3263,0,0,223,0,6,182,6,7,31,1
train,392,2,1,1,0,1,1,0,12,0,0,0,0,3857,3943,2,0,886,1,7,94,4,4,18,1
train,393,11,1,1,0,1,0,0,1,2,0,0,0,4388,4377,1,0,339,0,8,112,3,5,21,0
train,394,5,1,3,0,0,0,1,13,0,0,0,0,1572,1561,0,0,318,0,3,71,3,3,14,2
train,395,11,0,2,0,0,0,0,19,1,0,0,0,2888,2840,2,0,96,0,5,129,0,5,24,3
train,396,10,1,2,0,1,0,0,22,3,0,0,0,2753,2713,0,0,219,0,5,103,0,4,20,3
train,397,5,2,3,0,1,0,1,29,1,0,0,0,3820,3766,0,0,73,0,7,13,5,0,3,3
train,398,2,0,2,0,0,1,2,19,0,0,0,0,4404,4357,1,0,19,0,8,236,3,9,41,3
train,399,1,2,2,0,1,0,1,20,0,0,0,0,221,246,0,0,518,0,0,265,0,10,46,3
train,400,2,1,2,0,1,0,1,3,0,0,0,0,2675,2643,1,0,301,0,5,17,3,1,4,0
train,401,2,0,1,0,1,0,1,12,0,232,11,1,3092,3137,2,0,769,1,5,94,4,4,18,1
train,402,5,1,3,0,1,0,1,7,2,0,0,0,4162,4143,1,0,303,0,8,89,6,4,17,0
train,403,1,2,3,0,1,0,1,5,0,0,0,0,1413,1399,0,0,262,0,2,144,2,6,26,1
train,404,1,0,2,0,1,0,1,15,0,0,0,0,4031,4058,0,0,629,0,7,154,5,6,27,2
train,405,6,1,2,0,0,0,1,26,1,138,2,1,2301,2234,3,0,142,0,4,81,2,3,16,4
train,406,5,2,3,0,0,0,1,20,1,0,0,0,2760,2724,0,0,238,0,5,188,6,7,32,2
train,407,8,0,2,0,1,1,1,6,2,254,20,1,1650,1749,1,0,943,1,3,88,5,4,17,0
train,408,8,1,2,0,1,0,1,6,1,99,2,1,3699,3682,0,0,321,0,7,66,3,3,13,1
train,409,1,1,2,0,0,0,1,14,0,0,0,0,4263,4214,1,0,210,0,8,209,3,8,36,2
train,410,5,2,3,0,1,0,1,4,3,10,3,3,1340,1315,1,0,209,0,2,86,3,4,17,0
train,411,5,1,3,0,1,0,2,20,0,0,0,0,346,356,2,0,436,0,0,159,3,6,28,3
train,412,2,1,1,0,1,0,1,17,0,0,0,0,2209,2133,1,0,110,0,4,98,2,4,19,2
train,413,5,2,3,0,0,1,1,20,10,0,0,0,4611,4621,1,0,869,1,8,159,3,6,28,3
train,414,6,0,1,0,0,0,1,16,1,0,0,0,4508,4509,3,0,449,0,8,261,3,10,45,2
train,415,11,0,2,0,1,0,0,5,0,0,0,0,799,879,2,0,831,1,1,87,4,4,17,0
train,416,5,0,3,0,1,0,1,20,0,0,0,0,2785,2792,1,0,499,0,5,159,3,6,28,3
train,417,5,1,3,0,1,0,1,5,1,0,0,0,493,544,0,0,641,1,0,87,4,4,17,0
train,418,2,2,2,0,1,1,1,29,0,118,1,1,4173,4170,0,0,474,0,8,84,5,3,16,4
train,419,1,2,2,0,1,0,1,3,0,186,4,1,2046,2214,0,0,1068,2,4,17,3,1,4,0
train,420,5,1,3,0,0,0,2,20,0,0,0,0,1532,1481,2,1,31,0,3,265,0,10,46,3
train,421,5,2,3,0,1,0,1,20,2,0,0,0,3234,3268,0,0,616,0,6,159,3,6,28,3
train,422,6,1,2,0,0,0,1,11,0,0,0,0,37,20,2,0,115,0,0,46,5,2,9,1
train,423,2,1,1,0,1,0,1,10,2,0,0,0,3509,3455,0,0,125,0,6,92,2,4,18,1
train,424,2,0,1,0,1,0,0,13,1,0,0,0,883,895,2,0,431,0,1,95,5,4,18,1
train,425,5,1,3,0,1,0,0,12,3,0,0,0,3177,3185,1,0,553,0,6,94,4,4,18,1
train,426,10,2,2,0,1,0,1,3,0,60,7,3,1869,1825,0,0,225,0,3,200,6,8,34,0
train,427,5,0,3,0,0,0,1,11,3,0,0,0,2294,2239,2,0,226,0,4,180,4,7,31,1
train,428,5,1,3,0,0,0,1,7,3,0,0,0,530,563,0,0,502,0,1,176,0,7,31,1
train,429,4,2,3,0,0,0,1,2,0,177,1,3,3035,3004,0,0,269,0,5,270,5,11,47,0
train,430,1,1,2,0,1,0,1,4,1,0,0,0,3726,3701,0,0,285,0,7,86,3,4,17,0
train,431,10,2,2,0,1,0,1,24,0,0,0,0,3870,3836,1,0,231,0,7,105,2,4,20,3
train,432,1,1,2,0,0,1,2,14,2,0,0,0,2288,2286,1,0,521,0,4,153,4,6,27,2
train,433,5,2,3,0,0,0,1,25,1,64,1,2,3091,3077,1,0,370,0,5,106,3,4,20,3
train,434,1,2,3,0,1,0,1,0,1,59,3,3,805,798,0,0,288,0,1,197,3,8,34,0
train,435,8,1,2,0,1,0,1,19,1,95,1,1,4121,4127,0,0,490,0,7,264,6,10,45,2
train,436,10,1,3,0,0,0,1,7,1,0,0,0,4009,3951,2,0,87,0,7,176,0,7,31,1
train,437,2,1,2,0,1,0,2,19,4,0,0,0,4624,4602,1,0,378,0,8,75,2,3,15,3
train,438,2,1,1,0,1,0,0,25,2,0,0,0,1703,1656,1,0,156,0,3,106,3,4,20,3
train,439,2,1,1,0,0,0,1,28,10,0,0,0,3136,3082,1,0,88,0,6,195,0,7,34,4
train,440,5,1,3,0,1,0,1,22,2,0,0,0,589,572,1,0,207,0,1,161,5,6,28,3
train,441,4,1,1,0,1,0,1,13,2,0,0,0,3588,3581,1,0,371,0,6,152,3,6,27,2
train,442,10,2,3,0,0,0,1,11,6,0,0,0,2080,2207,0,0,1014,2,4,180,4,7,31,1
train,443,2,1,1,0,0,0,1,20,0,0,0,0,4310,4265,2,0,190,0,8,188,6,7,32,2
train,444,5,0,3,0,0,0,1,11,1,0,0,0,2601,2552,0,0,199,0,5,180,4,7,31,1
train,445,5,1,3,0,1,1,2,3,8,0,0,0,2974,2974,1,0,330,0,5,85,2,4,17,0
train,446,10,2,2,0,1,0,1,11,1,0,0,0,4603,4552,1,0,111,0,8,93,3,4,18,1
train,447,2,1,2,0,1,0,1,16,1,0,0,0,4191,4231,1,0,698,1,8,74,6,3,14,2
train,448,9,2,2,0,0,0,0,7,1,0,0,0,2806,2748,0,0,88,0,5,89,6,4,17,0
train,449,10,1,2,0,0,1,1,4,0,191,2,1,3981,3933,1,0,131,0,7,18,4,1,4,0
train,450,10,1,2,0,1,0,1,14,1,0,0,0,1628,1599,1,0,277,0,3,72,4,3,14,2
train,451,5,1,2,0,1,0,1,13,1,0,0,0,3002,2954,1,0,99,0,5,152,3,6,27,2
train,452,11,0,2,0,1,1,1,17,0,0,0,0,776,743,1,0,102,0,1,262,4,10,45,2
train,453,2,2,2,0,1,0,0,6,0,0,0,0,1853,1808,0,0,175,0,3,88,5,4,17,0
train,454,5,1,3,0,0,0,1,18,0,0,0,0,2619,2578,1,0,263,0,5,157,1,6,28,3
train,455,6,1,2,0,0,0,1,27,1,92,2,2,3390,3354,3,0,179,0,6,82,3,3,16,4
train,456,2,2,2,0,0,0,0,12,0,0,0,0,1685,1712,0,0,648,1,3,122,0,5,23,2
train,457,5,1,3,0,0,0,1,20,2,0,0,0,1346,1376,1,0,639,1,2,265,0,10,46,3
train,458,1,1,3,0,0,0,1,12,2,0,0,0,3700,3678,0,0,288,0,7,181,5,7,31,1
train,459,1,1,3,0,0,0,1,29,1,0,0,0,2259,2324,1,0,849,1,4,84,5,3,16,4
train,460,5,1,3,0,1,0,1,21,0,0,0,0,2816,2781,1,0,243,0,5,160,4,6,28,3
train,461,2,2,1,0,1,0,1,12,1,0,0,0,1229,1310,0,0,933,1,2,94,4,4,18,1
train,462,5,2,3,0,1,0,1,11,0,236,1,2,4321,4261,1,0,54,0,8,93,3,4,18,1
train,463,9,2,2,0,0,0,1,3,1,0,0,0,4079,4026,0,0,119,0,7,114,5,5,21,0
train,464,10,2,2,0,1,0,0,5,1,0,0,0,2720,2662,2,0,87,0,5,116,0,5,22,1
train,465,5,2,3,0,0,0,1,4,3,0,0,0,1985,1975,0,0,536,0,3,18,4,1,4,0
train,466,10,1,2,0,1,0,1,15,2,181,2,3,392,380,1,0,286,0,0,49,2,2,10,2
train,467,1,1,2,0,1,0,0,13,1,0,0,0,4639,4583,0,0,35,0,8,95,5,4,18,1
train,468,5,1,3,0,1,1,1,9,0,0,0,0,911,868,1,0,75,0,1,148,6,6,26,1
train,469,3,1,2,0,1,0,1,19,0,0,0,0,3743,3688,1,0,83,0,7,264,6,10,45,2
train,470,9,2,2,0,0,0,1,9,0,0,0,0,2263,2200,0,0,162,0,4,178,2,7,31,1
train,471,10,2,2,0,1,0,0,8,3,0,0,0,3872,3817,1,0,78,0,7,90,0,4,18,1
train,472,3,1,3,0,1,0,1,23,1,0,0,0,3384,3353,1,0,225,0,6,162,6,6,28,3
train,473,3,1,3,0,0,0,2,13,1,0,0,0,2900,2916,1,0,538,0,5,182,6,7,31,1
train,474,2,1,1,0,1,0,0,13,1,0,0,0,4612,4603,1,0,511,0,8,95,5,4,18,1
train,475,1,1,2,0,0,0,0,20,5,0,0,0,782,830,2,0,646,1,1,101,5,4,19,2
train,476,2,1,1,0,1,0,1,12,2,299,2,1,3485,3540,1,0,798,1,6,94,4,4,18,1
train,477,2,1,2,0,1,1,1,21,1,0,0,0,3428,3381,0,0,132,0,6,160,4,6,28,3
train,478,3,1,3,0,1,0,0,20,1,0,0,0,3359,3317,0,0,156,0,6,101,5,4,19,2
train,479,2,1,1,0,0,0,1,20,3,0,0,0,127,106,2,0,229,0,0,188,6,7,32,2
train,480,5,2,3,0,1,0,1,5,0,65,2,3,490,454,0,0,117,0,0,65,2,3,13,1
train,481,2,1,2,0,1,0,1,15,1,0,0,0,2821,2808,1,0,380,0,5,73,5,3,14,2
train,482,2,1,2,0,0,0,1,2,0,151,1,1,2964,3010,1,0,673,1,5,113,4,5,21,0
train,483,5,0,3,0,1,0,0,26,2,0,0,0,385,354,1,0,199,0,0,107,4,4,20,3
train,484,10,1,2,0,1,0,1,18,0,0,0,0,445,411,1,0,103,0,0,263,5,10,45,2
train,485,2,1,1,0,0,0,1,11,3,0,0,0,2217,2217,2,0,545,0,4,180,4,7,31,1
train,486,0,1,1,0,0,0,1,21,11,0,0,0,1303,1321,2,0,628,0,2,189,0,7,33,3
train,487,2,1,1,0,1,0,1,19,0,0,0,0,3479,3415,1,0,83,0,6,264,6,10,45,2
train,488,5,1,3,0,0,0,1,17,2,0,0,0,3750,3698,2,0,88,0,7,185,3,7,32,2
train,489,5,1,3,0,0,0,1,3,0,0,0,0,4180,4216,2,1,680,1,8,17,3,1,4,0
train,490,5,1,3,0,0,0,1,9,2,0,0,0,3853,3806,1,0,79,0,7,205,5,8,35,1
train,491,10,2,2,0,0,0,0,15,0,0,0,0,3252,3194,1,0,46,0,6,97,0,4,19,2
train,492,2,1,1,0,0,1,2,2,3,159,4,1,1546,1507,2,0,119,0,3,16,2,1,4,0
train,493,8,2,2,0,1,0,1,12,0,292,1,1,2531,2497,2,0,364,0,4,94,4,4,18,1
train,494,5,0,3,0,1,0,0,19,25,0,0,0,1329,1288,1,0,20,0,2,129,0,5,24,3
train,495,2,1,1,0,1,1,1,8,3,0,0,0,4245,4348,0,0,998,1,8,147,5,6,26,1
train,496,9,2,2,0,0,0,1,21,0,0,0,0,1810,1821,1,0,601,0,3,77,4,3,15,3
train,497,5,1,3,0,0,0,1,27,23,0,0,0,3539,3476,1,0,94,0,6,194,6,7,33,3
train,498,10,1,2,0,0,0,1,21,3,0,0,0,4496,4474,1,0,234,0,8,189,0,7,33,3
train,499,10,2,2,0,0,0,1,25,2,160,2,1,1723,1708,0,0,399,0,3,106,3,4,20,3
train,500,10,2,2,0,0,0,1,11,1,0,0,0,20,11,1,0,153,0,0,69,1,3,14,2
train,501,2,2,1,0,1,1,1,17,1,0,0,0,2151,2228,0,0,893,1,4,98,2,4,19,2
train,502,7,1,2,0,1,0,1,22,3,0,0,0,2042,2155,2,0,1002,1,4,161,5,6,28,3
train,503,8,1,2,0,0,0,1,11,2,138,2,3,1926,2090,1,0,1092,2,3,24,4,1,5,1
train,504,10,2,2,0,1,0,1,5,0,123,1,3,4030,3983,0,0,153,0,7,87,4,4,17,0
train,505,1,2,2,0,0,0,0,7,0,0,0,0,429,370,2,0,9,0,0,89,6,4,17,0
train,506,2,1,2,0,1,0,0,1,0,0,0,0,1993,1922,1,0,19,0,3,112,3,5,21,0
train,507,2,1,1,0,1,0,0,20,1,0,0,0,3966,3994,1,0,626,0,7,101,5,4,19,2
train,508,5,1,3,0,1,0,1,6,0,125,3,3,568,675,1,0,895,1,1,88,5,4,17,0
train,509,8,1,2,0,1,0,1,15,0,0,0,0,1343,1465,2,0,1022,2,2,73,5,3,14,2
train,510,2,0,1,0,0,0,1,24,1,0,0,0,3453,3391,0,0,43,0,6,163,0,6,29,4
train,511,5,0,2,0,0,0,1,4,2,0,0,0,2645,2658,2,0,587,0,5,173,4,7,30,0
train,512,2,1,1,0,1,0,1,3,1,159,2,2,3771,3722,1,0,107,0,7,17,3,1,4,0
