,,Education,Default,HHInsurance,CarLoan,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,CallLength,CallStartHour,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum,Job_None,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed,Marital_divorced,Marital_married,Marital_single,Communication_None,Communication_cellular,Communication_telephone,Outcome_NoPrev,Outcome_failure,Outcome_other,Outcome_success
train,165,2,0,1,0,9,1,-1,0,10.9,10,0,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,166,2,0,0,1,9,2,-1,0,1.0,17,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
train,167,2,0,0,0,22,2,-1,0,9.416666666666666,10,0,8,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,168,2,0,0,0,20,5,-1,0,3.783333333333333,10,2,4,16,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,169,2,0,0,1,3,3,-1,0,3.8333333333333335,16,6,7,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,170,2,0,0,0,31,7,-1,0,0.9166666666666666,10,6,7,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
train,171,2,0,1,0,21,1,-1,0,4.95,13,0,11,47,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,172,2,0,0,0,18,1,290,3,6.033333333333333,9,4,3,11,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
train,173,2,0,1,0,16,4,-1,0,25.933333333333334,11,2,11,46,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,174,3,0,1,0,28,8,-1,0,6.216666666666667,9,6,8,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,175,2,0,1,0,9,3,-1,0,0.7333333333333333,11,0,5,19,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
train,176,3,0,0,0,13,1,92,5,3.1666666666666665,10,3,10,41,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,177,3,0,1,0,8,3,-1,0,3.966666666666667,9,6,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,178,2,0,0,0,29,1,120,2,2.65,9,3,9,39,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
train,179,3,0,0,0,26,1,-1,0,10.4,11,4,8,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,180,2,0,1,1,6,1,-1,0,2.4,14,4,5,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,181,2,0,1,1,7,4,-1,0,2.5166666666666666,12,3,7,27,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,182,2,0,0,0,4,1,90,2,9.2,17,2,5,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,183,3,0,0,0,17,1,-1,0,8.7,11,4,6,24,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
train,184,2,0,0,0,14,1,-1,0,2.8833333333333333,10,3,4,15,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,185,3,0,1,0,25,1,94,2,5.066666666666666,12,1,10,43,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,186,3,0,0,0,11,3,-1,0,1.95,10,3,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,187,3,0,0,0,1,1,115,3,8.366666666666667,14,5,10,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
train,188,1,0,1,1,5,1,-1,0,6.483333333333333,16,3,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,189,3,0,0,0,28,11,-1,0,12.166666666666666,11,6,8,34,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,190,2,0,0,0,15,3,-1,0,1.1833333333333333,9,6,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,191,1,0,0,0,20,4,-1,0,0.2,16,0,6,25,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
train,192,2,0,1,0,18,1,107,2,0.36666666666666664,14,6,9,37,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
train,193,1,0,0,0,9,1,-1,0,1.7666666666666666,10,5,7,27,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,194,3,0,0,0,29,2,-1,0,7.016666666666667,16,2,6,26,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,195,2,0,1,0,18,1,-1,0,6.45,11,2,5,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,196,3,0,1,1,7,2,-1,0,7.683333333333334,17,3,7,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,197,3,0,1,0,21,2,-1,0,1.1666666666666667,13,0,11,47,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,198,3,0,0,0,16,1,88,1,6.333333333333333,15,2,11,46,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,199,1,0,1,0,15,1,291,3,2.466666666666667,12,6,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,200,1,0,0,0,14,4,-1,0,20.516666666666666,10,6,8,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,201,2,0,0,0,11,3,-1,0,1.4833333333333334,9,5,6,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,202,3,0,0,0,7,2,-1,0,3.0,17,3,7,27,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,203,2,0,0,0,12,4,-1,0,5.916666666666667,11,4,8,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,204,2,0,0,0,14,2,-1,0,1.8833333333333333,9,6,8,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,205,2,0,1,1,30,3,-1,0,20.2,13,0,5,22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
train,206,2,1,0,0,28,1,-1,0,17.466666666666665,15,3,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
train,207,1,0,1,0,9,1,330,1,4.466666666666667,15,5,4,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,208,3,0,0,0,30,1,87,1,16.166666666666668,13,5,4,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,209,2,0,1,0,18,1,-1,0,15.483333333333333,11,4,11,46,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,210,2,0,1,1,16,5,183,2,1.4,9,5,7,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,211,3,0,0,0,17,2,91,1,2.2333333333333334,9,3,11,46,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
train,212,2,0,1,0,20,2,350,1,9.65,13,2,4,16,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train,213,2,0,0,0,31,5,-1,0,19.033333333333335,12,6,7,30,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,214,2,0,1,0,5,2,-1,0,9.133333333333333,14,6,6,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
train,215,3,0,0,0,6,3,194,2,5.583333333333333,10,2,7,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,216,2,0,0,0,4,1,-1,0,5.016666666666667,13,3,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
train,217,2,0,1,0,29,2,-1,0,3.7333333333333334,16,4,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,218,3,0,0,0,3,2,-1,0,1.6,17,3,3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,219,1,0,1,0,6,1,-1,0,2.3,9,4,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,220,3,0,0,0,10,2,194,1,3.033333333333333,11,3,11,45,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,221,2,0,1,1,15,3,-1,0,8.866666666666667,11,6,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,222,3,0,1,0,10,1,-1,0,13.05,9,6,7,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,223,2,0,1,0,13,1,-1,0,3.3333333333333335,16,4,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,224,2,0,1,0,30,2,-1,0,1.3666666666666667,12,5,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,225,2,0,0,1,18,1,-1,0,2.15,17,5,6,24,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,226,3,0,0,0,18,1,370,1,10.266666666666667,14,2,5,20,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
train,227,3,0,1,0,15,1,368,1,0.9166666666666666,17,6,5,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
train,228,3,0,1,0,8,3,-1,0,10.1,9,6,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,229,3,0,1,0,3,4,270,3,4.45,13,2,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
train,230,3,0,0,0,19,1,-1,0,10.566666666666666,12,4,8,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,231,2,0,1,1,10,1,161,4,2.7,15,2,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
train,232,2,0,0,0,23,1,74,2,7.933333333333334,15,6,10,42,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
train,233,2,0,1,0,18,5,-1,0,0.15,14,2,5,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,234,2,0,0,0,1,2,-1,0,10.833333333333334,13,4,7,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
train,235,3,0,0,0,20,1,-1,0,0.95,14,6,11,46,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,236,2,0,0,0,17,2,-1,0,1.5166666666666666,15,3,11,46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,237,3,0,1,0,12,12,-1,0,5.066666666666666,15,4,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,238,2,0,1,0,8,3,-1,0,1.9833333333333334,17,0,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,239,0,0,0,0,27,1,188,1,2.3833333333333333,16,3,10,43,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,240,3,0,1,1,19,3,-1,0,2.716666666666667,9,3,5,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,241,2,0,1,0,19,1,-1,0,1.7,10,3,5,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,242,2,0,0,0,19,1,-1,0,1.2166666666666666,17,6,6,24,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,243,1,0,1,0,5,3,-1,0,8.583333333333334,15,4,8,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,244,2,0,1,0,4,1,178,2,8.15,15,3,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,245,2,0,1,0,17,3,148,1,5.433333333333334,9,6,4,15,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
train,246,2,0,1,0,30,1,-1,0,5.783333333333333,17,5,4,17,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,247,3,0,0,0,21,2,-1,0,4.583333333333333,11,0,11,47,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,248,2,0,1,0,26,2,-1,0,3.966666666666667,15,3,5,21,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,249,3,0,0,0,8,2,-1,0,6.633333333333334,14,6,5,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,250,3,0,1,0,11,11,-1,0,6.25,13,5,6,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,251,2,0,1,0,30,2,-1,0,10.833333333333334,9,5,7,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,252,3,0,0,0,12,5,-1,0,10.85,17,6,6,23,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,253,2,0,0,0,7,2,-1,0,1.7833333333333334,14,2,9,36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
train,254,1,0,1,0,31,25,-1,0,0.08333333333333333,12,6,7,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,255,3,0,1,0,24,2,-1,0,2.4,12,3,3,12,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,256,2,0,1,0,8,2,-1,0,2.533333333333333,9,6,5,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
train,257,1,0,1,0,23,2,-1,0,2.566666666666667,9,0,5,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,258,2,0,0,1,16,11,-1,0,16.983333333333334,13,5,7,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,259,3,0,0,0,14,2,-1,0,2.7666666666666666,14,4,10,41,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,260,1,0,0,0,19,2,-1,0,2.2666666666666666,9,6,6,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,261,2,0,0,1,23,1,-1,0,6.183333333333334,9,5,7,29,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,262,2,1,0,1,24,1,-1,0,10.85,17,6,7,29,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,263,2,0,1,1,10,1,-1,0,16.016666666666666,15,6,7,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,264,3,0,0,0,19,11,-1,0,3.1166666666666667,9,1,7,29,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,265,2,0,1,0,2,3,-1,0,2.5166666666666666,11,3,6,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,266,3,0,1,0,15,1,-1,0,2.3666666666666667,16,6,5,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,267,2,0,0,0,30,5,-1,0,1.2833333333333334,10,5,7,30,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
train,268,2,0,0,0,6,1,-1,0,12.516666666666667,11,5,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,269,1,0,0,0,6,2,94,3,9.366666666666667,13,5,8,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,270,2,0,1,0,2,3,-1,0,1.3666666666666667,12,3,6,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,271,2,0,1,0,2,1,-1,0,6.4,15,3,6,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,272,3,0,0,0,19,1,-1,0,1.4833333333333334,17,5,11,46,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,273,2,0,0,0,10,2,92,2,6.766666666666667,16,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
train,274,3,0,0,0,19,4,532,2,3.4,15,1,7,29,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
train,275,2,0,0,0,20,2,-1,0,1.25,14,5,8,33,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,276,2,0,1,0,16,4,-1,0,17.05,9,0,5,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,277,3,0,0,0,5,1,-1,0,2.7666666666666666,11,4,8,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,278,1,0,1,0,21,1,-1,0,1.65,12,3,7,29,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,279,2,1,1,0,9,1,-1,0,6.566666666666666,9,5,7,27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,280,2,0,1,0,6,3,-1,0,3.3,12,5,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,281,2,1,0,1,30,2,-1,0,9.95,17,5,7,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,282,3,0,0,0,9,1,-1,0,11.666666666666666,10,3,6,23,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,283,2,0,1,1,8,1,-1,0,4.433333333333334,13,6,5,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,284,3,0,0,0,12,1,-1,0,16.3,15,4,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,285,2,0,0,0,15,2,213,10,3.1166666666666667,10,5,10,41,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
train,286,2,0,0,0,14,2,-1,0,3.5833333333333335,17,6,8,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,287,3,0,0,0,17,3,81,3,4.75,16,5,9,37,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
train,288,2,0,1,0,3,2,221,4,1.95,10,2,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train,289,3,0,0,0,31,3,-1,0,1.1666666666666667,15,6,7,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,290,2,0,0,1,23,6,-1,0,34.63333333333333,12,5,7,29,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,291,2,0,0,0,20,1,-1,0,1.6,11,6,11,46,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
train,292,2,0,0,0,14,1,-1,0,0.5,17,1,6,24,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,293,2,0,1,0,20,1,-1,0,2.066666666666667,15,2,4,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,294,2,0,0,1,20,2,-1,0,0.85,14,0,6,25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,295,3,0,1,0,28,2,-1,0,1.2666666666666666,10,3,7,30,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,296,2,0,0,0,16,1,-1,0,3.566666666666667,12,3,6,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,297,3,0,1,0,5,1,94,1,2.4833333333333334,14,6,6,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,298,3,0,0,0,26,1,-1,0,1.1333333333333333,13,3,5,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,299,2,0,1,0,18,1,370,1,14.05,12,2,5,20,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
train,300,3,0,0,1,5,1,-1,0,0.5666666666666667,9,6,6,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,301,3,0,0,0,26,2,-1,0,7.266666666666667,15,4,8,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,302,3,0,1,0,20,2,92,3,5.266666666666667,12,3,10,42,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,303,3,0,0,0,23,3,-1,0,1.55,14,5,4,16,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,304,3,0,0,0,7,1,-1,0,3.7333333333333334,10,3,7,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,305,3,0,0,0,21,2,-1,0,2.2333333333333334,15,6,8,33,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,306,3,0,1,0,6,2,-1,0,5.766666666666667,9,4,5,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,307,2,0,0,0,11,1,433,1,3.8833333333333333,13,3,8,32,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
train,308,3,0,1,0,12,4,307,1,2.45,14,3,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,309,2,0,0,0,5,3,-1,0,5.45,12,1,4,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,310,2,0,0,0,2,1,-1,0,4.616666666666666,11,1,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,311,3,0,0,0,28,1,-1,0,1.1666666666666667,9,3,1,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,312,2,0,0,0,21,2,-1,0,10.383333333333333,15,3,4,16,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
train,313,3,0,1,0,2,1,-1,0,4.65,15,1,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,314,2,0,0,0,27,6,-1,0,5.216666666666667,15,5,8,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,315,2,0,1,1,17,1,-1,0,7.966666666666667,17,0,10,42,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
train,316,2,0,1,0,28,1,253,5,10.033333333333333,14,3,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
train,317,2,0,1,0,20,1,190,1,0.7833333333333333,17,6,11,46,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
train,318,3,0,1,0,20,2,-1,0,7.833333333333333,13,6,11,46,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,319,2,0,1,0,6,1,170,4,2.0,17,4,5,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
train,320,2,0,0,0,12,1,92,4,4.216666666666667,15,5,11,45,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train,321,2,0,1,0,5,2,-1,0,0.08333333333333333,17,3,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,322,3,0,0,0,22,2,-1,0,9.65,10,0,8,34,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,323,2,0,1,0,20,3,325,1,0.95,17,2,4,16,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
train,324,2,0,1,0,19,1,262,7,6.466666666666667,9,4,2,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,325,2,0,0,0,30,3,-1,0,1.3333333333333333,13,5,7,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,326,2,0,1,0,15,1,-1,0,3.933333333333333,10,6,5,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,327,3,0,1,0,20,1,100,2,2.75,15,6,11,46,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
train,328,1,0,0,0,15,1,91,2,4.283333333333333,16,1,3,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,329,2,0,1,0,27,3,-1,0,0.08333333333333333,17,4,5,21,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,330,2,0,0,0,16,3,95,4,4.416666666666667,13,1,8,33,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,331,2,0,1,0,17,2,-1,0,4.1,14,6,4,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,332,2,0,0,0,18,6,-1,0,16.633333333333333,12,3,8,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
